pref_code,month,min_minutes,best_dep,best_arr,n_reachable,gravity,foreign_total,korea,korea_uncertain,pref_ja,pref_en,capital,lat,lon,korea_share,log_foreign,korea_share_pred,korea_share_resid,korea_share_ratio,korea_pred,korea_resid,korea_ratio
4,3,300.26818710372424,ICN,SDJ,1,0.585215566632877,69020.0,1750.0,False,宮城県,Miyagi Ken,仙台市,38.2688,140.8721,0.0253549695740365,11.142151596651994,0.08356929434532939,-1.1927014108545522,0.3034005464885628,5757.316678996167,-1.190855723887589,0.30396104601720914
4,4,300.26818710372424,ICN,SDJ,1,0.5646464190059205,98780.0,2780.0,False,宮城県,Miyagi Ken,仙台市,38.2688,140.8721,0.0281433488560437,11.500650434094617,0.07365882905213432,-0.9621329626598554,0.3820770601189489,7184.023217399618,-0.94940863511279,0.38696979615361954
4,5,300.26818710372424,ICN,SDJ,1,0.5592688105095193,63740.0,2520.0,False,宮城県,Miyagi Ken,仙台市,38.2688,140.8721,0.0395356134295575,11.062567587971328,0.09107817107328824,-0.8345162890350504,0.43408440204342935,5826.471347711079,-0.838152657914204,0.4325087775450881
4,6,300.26818710372424,ICN,SDJ,1,0.5597660561983049,59070.0,2680.0,False,宮城県,Miyagi Ken,仙台市,38.2688,140.8721,0.0453699001185034,10.986478460301282,0.09603706442512842,-0.749885312531132,0.47242073037201476,5654.812110313765,-0.7466900890846357,0.4739326343154657
4,7,300.26818710372424,ICN,SDJ,1,0.5690809251669959,64900.0,2870.0,False,宮城県,Miyagi Ken,仙台市,38.2688,140.8721,0.0442218798151001,11.080602902692181,0.07717674906664077,-0.5568785487306847,0.5729948507796732,4952.931498943231,-0.5456675935235547,0.5794548139041189
4,8,300.26818710372424,ICN,SDJ,1,0.5847775561445366,74010.0,2550.0,False,宮城県,Miyagi Ken,仙台市,38.2688,140.8721,0.0344548034049452,11.211955498191513,0.07621837861397597,-0.793954203827866,0.4520537438804467,5508.802819283228,-0.7702539662097623,0.4628954935678366
4,9,300.26818710372424,ICN,SDJ,1,0.5743546394868109,59350.0,2510.0,False,宮城県,Miyagi Ken,仙台市,38.2688,140.8721,0.0422914911541701,10.991207400037814,0.08886215888477378,-0.7425004814921778,0.47592239131854597,5237.484650880926,-0.7355586014808759,0.4792376813128849
4,10,300.26818710372424,ICN,SDJ,1,0.5867717982366932,96350.0,3010.0,False,宮城県,Miyagi Ken,仙台市,38.2688,140.8721,0.031240269849507,11.475742673842513,0.0914780522570555,-1.07439111458336,0.34150562980638355,8715.895281347186,-1.0632083237183423,0.3453460491249451
4,11,300.26818710372424,ICN,SDJ,1,0.5478340710595333,100680.0,2950.0,False,宮城県,Miyagi Ken,仙台市,38.2688,140.8721,0.029300754866905,11.519702449249252,0.08287051935067768,-1.039666102827511,0.35357271918274025,8184.831834020678,-1.020477494630578,0.3604227991268154
4,12,300.26818710372424,ICN,SDJ,1,0.6153903544662253,101500.0,2600.0,False,宮城県,Miyagi Ken,仙台市,38.2688,140.8721,0.025615763546798,11.52781407746398,0.0940051443549735,-1.3001415824253653,0.2724932100531662,9309.926864179452,-1.2755697906108612,0.2792717964309332
5,1,409.3554467037682,ICN,AOJ,0,0.0881337808144537,9780.0,790.0,False,秋田県,Akita Ken,秋田市,39.7186,140.1024,0.0807770961145194,9.188094763028863,0.02813367119035577,1.0547263394167796,2.8711893150372005,304.7471523821118,0.9525505212545431,2.5923129841405275
5,2,409.3554467037682,ICN,AOJ,0,0.0781305078443398,11770.0,700.0,False,秋田県,Akita Ken,秋田市,39.7186,140.1024,0.0594732370433305,9.373309200254322,0.026934154737586057,0.7921312396946734,2.208097399854053,344.37853562837955,0.7093388883914562,2.032647007812859
5,3,409.3554467037682,ICN,AOJ,0,0.0842635808457971,7270.0,300.0,False,秋田県,Akita Ken,秋田市,39.7186,140.1024,0.0412654745529573,8.891511570527564,0.02207804829143375,0.625442358206842,1.869072574180764,181.34166386541816,0.503399577089306,1.6543357638024292
5,4,409.3554467037682,ICN,AOJ,0,0.0761730655490838,12420.0,580.0,False,秋田県,Akita Ken,秋田市,39.7186,140.1024,0.0466988727858293,9.42706335548747,0.019459817121147846,0.8753683480013983,2.399759077647218,266.800686442842,0.7765262166280857,2.173907450287824
5,5,409.3554467037682,ICN,AOJ,0,0.0821984058801804,7860.0,430.0,False,秋田県,Akita Ken,秋田市,39.7186,140.1024,0.05470737913486,8.969541885423252,0.02406180733012143,0.8213727768934898,2.2736188676224396,212.50554701969068,0.7048171170417561,2.0234765916964803
5,6,409.3554467037682,ICN,AOJ,0,0.0845880930914748,8750.0,560.0,True,秋田県,Akita Ken,秋田市,39.7186,140.1024,0.064,9.07680897935166,0.025371890031569012,0.9252412138411072,2.522476643260234,244.60849469136096,0.8282778321692597,2.289372659386133
5,7,409.3554467037682,ICN,AOJ,0,0.0911223475457852,9900.0,650.0,False,秋田県,Akita Ken,秋田市,39.7186,140.1024,0.0656565656565656,9.20029003612268,0.020389211207506017,1.1694317071731564,3.2201621234074524,220.17996408176074,1.0825271323786918,2.9521305569776164
5,8,409.3554467037682,ICN,AOJ,0,0.0917897817896444,10980.0,380.0,False,秋田県,Akita Ken,秋田市,39.7186,140.1024,0.0346083788706739,9.30383071506352,0.020136020734847694,0.5415855290664093,1.7187297990203267,238.63533406610318,0.4652346648920478,1.5923878225625134
5,9,409.3554467037682,ICN,AOJ,0,0.0883363243142673,6930.0,280.0,False,秋田県,Akita Ken,秋田市,39.7186,140.1024,0.0404040404040404,8.84361509218395,0.023476362347060346,0.5429357326034334,1.7210520014443251,181.56774727522517,0.43316075588534986,1.5421241063015918
5,10,409.3554467037682,ICN,AOJ,0,0.0924977949303287,18130.0,670.0,False,秋田県,Akita Ken,秋田市,39.7186,140.1024,0.0369553226696083,9.805323303748898,0.024167451348719546,0.4247029453506683,1.5291361151976122,471.019718010073,0.35237775510459013,1.4224457583868528
5,11,409.3554467037682,ICN,AOJ,0,0.0869294160066607,14470.0,330.0,False,秋田県,Akita Ken,秋田市,39.7186,140.1024,0.022805805114029,9.57983281962553,0.021893439958940043,0.04082806712119735,1.0416729923118546,344.2390625189053,-0.042243710730371475,0.958636122191614
5,12,409.3554467037682,ICN,AOJ,0,0.0951057396573699,7450.0,390.0,False,秋田県,Akita Ken,秋田市,39.7186,140.1024,0.0523489932885906,8.915969311373605,0.02483508007302326,0.7456755339774528,2.1078648884830415,209.54236620290789,0.6212207948940724,1.8611987974897073
6,1,335.0563226122504,ICN,SDJ,1,0.5118359958892835,53860.0,1680.0,False,山形県,Yamagata Ken,山形市,38.2404,140.3633,0.0311919792053471,10.89414336636559,0.06965618993756909,-0.8034105833028375,0.4477991006011613,3773.300832149899,-0.8091563772668282,0.44523351694775765
6,2,335.0563226122504,ICN,SDJ,1,0.4680473316948069,52340.0,1440.0,False,山形県,Yamagata Ken,山形市,38.2404,140.3633,0.0275124188001528,10.865516176084137,0.06668630572650998,-0.8853621249276258,0.4125647462461805,3494.708211874506,-0.8866067713091734,0.4120515684562996
6,3,335.0563226122504,ICN,SDJ,1,0.5146386232492437,26280.0,450.0,False,山形県,Yamagata Ken,山形市,38.2404,140.3633,0.0171232876712328,10.176563472598547,0.05466306600491284,-1.160748882075103,0.3132515045843541,1517.6350427484247,-1.2156609264889155,0.2965139755767986
6,4,335.0563226122504,ICN,SDJ,1,0.4916969891105177,16170.0,430.0,False,山形県,Yamagata Ken,山形市,38.2404,140.3633,0.0265924551638837,9.690912952571152,0.048180584338587774,-0.5943285902542672,0.5519330146974958,863.4153155051251,-0.6971106128739928,0.49802220585864443
6,5,335.0563226122504,ICN,SDJ,1,0.4950310292234895,13450.0,510.0,False,山形県,Yamagata Ken,山形市,38.2404,140.3633,0.0379182156133829,9.506734385029985,0.05957465736653247,-0.45179865200160396,0.6364823112635204,886.8551051986155,-0.5532708894691902,0.5750657542708545
6,6,335.0563226122504,ICN,SDJ,1,0.4846874710158237,11340.0,750.0,False,山形県,Yamagata Ken,山形市,38.2404,140.3633,0.0661375661375661,9.336091577281744,0.06281829268410306,0.0514905923930602,1.052839281547412,788.2408793506677,-0.0497305210707113,0.9514857953292531
6,7,335.0563226122504,ICN,SDJ,1,0.5056082834045714,11770.0,340.0,False,山形県,Yamagata Ken,山形市,38.2404,140.3633,0.0288870008496176,9.373309200254322,0.05048167226160333,-0.5582186485570868,0.5722274947612866,654.800154175361,-0.6553844633408694,0.5192423945412593
6,8,335.0563226122504,ICN,SDJ,1,0.5142956044392416,10240.0,220.0,False,山形県,Yamagata Ken,山形市,38.2404,140.3633,0.021484375,9.234056898593499,0.049854797669427214,-0.8417888071507615,0.4309389668464144,566.1876995529456,-0.9452981015273672,0.3885637221962067
6,9,335.0563226122504,ICN,SDJ,1,0.5025019995087828,11090.0,390.0,False,山形県,Yamagata Ken,山形市,38.2404,140.3633,0.0351668169522092,9.313799080344413,0.05812515343715978,-0.5024955659217127,0.605018909588406,711.9426214021277,-0.6018505811225427,0.5477969548050358
6,10,335.0563226122504,ICN,SDJ,1,0.5170917958464604,20890.0,460.0,False,山形県,Yamagata Ken,山形市,38.2404,140.3633,0.0220201053135471,9.947025854550612,0.05983622151773933,-0.9996552746720426,0.36800628039353905,1360.5545809721914,-1.0844211862538478,0.3380974247069932
6,11,335.0563226122504,ICN,SDJ,1,0.4879865471507735,18500.0,300.0,False,山形県,Yamagata Ken,山形市,38.2404,140.3633,0.0162162162162162,9.825526011066415,0.05420599401508139,-1.2067797504431392,0.29915909690180137,1095.3590523584967,-1.295055015543645,0.2738827961060332
6,12,335.0563226122504,ICN,SDJ,1,0.5409867213312963,39440.0,760.0,False,山形県,Yamagata Ken,山形市,38.2404,140.3633,0.0192697768762677,10.582535808716571,0.06148920426973148,-1.1603237155279564,0.31338471696166326,2500.9217000484055,-1.1910961896494987,0.3038879625800721
7,1,343.93397318667365,ICN,SDJ,1,0.9184547442659804,39700.0,230.0,False,福島県,Fukushima Ken,福島市,37.7503,140.4676,0.005793450881612,10.589106466675283,0.06250494635384858,-2.378517574042362,0.0926878786330689,2542.509625340544,-2.402827604770345,0.09046180109119305
7,2,343.93397318667365,ICN,SDJ,1,0.841352581246282,48940.0,210.0,False,福島県,Fukushima Ken,福島市,37.7503,140.4676,0.0042909685328974,10.798350336996663,0.059839964914930245,-2.635161274648444,0.07170740388965022,2938.1136523969567,-2.638415508861409,0.07147443048320437
7,3,343.93397318667365,ICN,SDJ,1,0.9260234527125878,26940.0,430.0,False,福島県,Fukushima Ken,福島市,37.7503,140.4676,0.0159613956941351,10.201367449964355,0.049051089518910886,-1.1226893604733763,0.3254034895184424,1389.9117810064836,-1.1732103485212102,0.30937215287766096
7,4,343.93397318667365,ICN,SDJ,1,0.8704294518669627,32310.0,430.0,False,福島県,Fukushima Ken,福島市,37.7503,140.4676,0.0133085731971525,10.383132058818545,0.043234130980744884,-1.1782218234573745,0.30782562052836726,1471.3699837728054,-1.2301639988286608,0.29224464597097305
7,5,343.93397318667365,ICN,SDJ,1,0.8838788527674942,19350.0,220.0,False,福島県,Fukushima Ken,福島市,37.7503,140.4676,0.0113695090439276,9.870447698457928,0.05345843299901245,-1.5479692717512719,0.21267942971949122,1113.3086052418155,-1.621464039842965,0.1976091794891095
7,6,343.93397318667365,ICN,SDJ,1,0.8564962661355988,18360.0,420.0,False,福島県,Fukushima Ken,福島市,37.7503,140.4676,0.022875816993464,9.817929664174482,0.05636906092307651,-0.9018401167083332,0.4058222120230326,1104.4663678372974,-0.9668628609944694,0.38027414164038315
7,7,343.93397318667365,ICN,SDJ,1,0.9093262485366688,14560.0,330.0,False,福島県,Fukushima Ken,福島市,37.7503,140.4676,0.0226648351648351,9.586033321750676,0.04529897801461921,-0.6924698601588339,0.5003387749171856,714.2685133457728,-0.7721663062945208,0.46201112583587883
7,8,343.93397318667365,ICN,SDJ,1,0.9234478358511058,14950.0,260.0,False,福島県,Fukushima Ken,福島市,37.7503,140.4676,0.017391304347826,9.612466578818832,0.04473646142004697,-0.9448185296686451,0.3887501111125596,720.5459519490929,-1.0193275602516643,0.36083750008822363
7,9,343.93397318667365,ICN,SDJ,1,0.8950063729595826,16980.0,370.0,False,福島県,Fukushima Ken,福島市,37.7503,140.4676,0.0217903415783274,9.739791459865339,0.052157742200013305,-0.8728058058837731,0.4177777000922759,947.0501443064054,-0.9398490368391119,0.39068681022268165
7,10,343.93397318667365,ICN,SDJ,1,0.928858372129768,26990.0,360.0,False,福島県,Fukushima Ken,福島市,37.7503,140.4676,0.0133382734346054,10.20322170601205,0.053693143701017944,-1.392647711122176,0.24841669746285538,1545.3765296950069,-1.4569188367300452,0.23295293611780757
7,11,343.93397318667365,ICN,SDJ,1,0.8829647530331366,35720.0,740.0,True,福島県,Fukushima Ken,福島市,37.7503,140.4676,0.0207166853303471,10.483466034990435,0.04864094276483394,-0.8535261897808559,0.42591043990464544,1808.0378009930337,-0.8933472621642355,0.40928347825115574
7,12,343.93397318667365,ICN,SDJ,1,0.977057092650256,30420.0,290.0,False,福島県,Fukushima Ken,福島市,37.7503,140.4676,0.0095332018408941,10.322855565813283,0.05517642319605936,-1.7557551098802384,0.17277672760736248,1757.7962008866646,-1.8019352218589564,0.1649793075293476
8,1,331.83194520951747,PUS,NRT,1,9.681985640304172,13000.0,2470.0,False,茨城県,Ibaraki Ken,水戸市,36.3418,140.4468,0.19,9.472704636443673,0.07245137918454583,0.9641083672113424,2.6224483527917126,1046.8111552895862,0.8584696024603495,2.359546884382128
8,2,331.83194520951747,PUS,NRT,1,8.887241328787358,15970.0,3960.0,False,茨城県,Ibaraki Ken,水戸市,36.3418,140.4468,0.2479649342517219,9.678467241209058,0.06936231836593815,1.2739435849934766,3.5749228124631194,1205.7788266931016,1.189118337898643,3.2841843896533374
8,3,331.83194520951747,PUS,NRT,1,9.78610442715716,22520.0,6150.0,False,茨城県,Ibaraki Ken,水戸市,36.3418,140.4468,0.2730905861456483,10.022159082253626,0.056856605652152475,1.5692711496735618,4.803146143060506,1368.6250545391017,1.5026454557574178,4.49356087673777
8,4,331.83194520951747,PUS,NRT,1,9.043021438129909,21550.0,3730.0,False,茨城県,Ibaraki Ken,水戸市,36.3418,140.4468,0.1730858468677494,9.978131095531895,0.050113992573763734,1.239487434102788,3.453842689005093,1174.3111593431163,1.1557265053373422,3.1763302003248284
8,5,331.83194520951747,PUS,NRT,1,9.251565810538338,20790.0,4820.0,True,茨城県,Ibaraki Ken,水戸市,36.3418,140.4468,0.2318422318422318,9.942227380852058,0.06196529116106681,1.3194826968701394,3.741485394454174,1384.6164621416915,1.2473507494147391,3.4811084020657503
8,6,331.83194520951747,PUS,NRT,1,8.883585628577093,16890.0,2140.0,True,茨城県,Ibaraki Ken,水戸市,36.3418,140.4468,0.1267021906453523,9.734477009801846,0.06533908827142156,0.6622489247260415,1.939148433155749,1188.8901567693686,0.5877855984611626,1.7999980804073021
8,7,331.83194520951747,PUS,NRT,1,9.598537705559163,19350.0,2400.0,False,茨城県,Ibaraki Ken,水戸市,36.3418,140.4468,0.1240310077519379,9.870447698457928,0.05250741940053682,0.8595771153326814,2.3621615605559514,1082.6664405968045,0.7960418125309703,2.2167492313487007
8,8,331.83194520951747,PUS,NRT,1,9.735885722648606,22070.0,2830.0,True,茨城県,Ibaraki Ken,水戸市,36.3418,140.4468,0.1282283642954236,10.001974499250782,0.05185538935382286,0.9053538998444193,2.4728068941973995,1204.3701201093309,0.8543200032802192,2.3497759972184444
8,9,331.83194520951747,PUS,NRT,1,9.362144328367838,29710.0,4040.0,True,茨城県,Ibaraki Ken,水戸市,36.3418,140.4468,0.1359811511275664,10.299238968456653,0.060457621004105955,0.8105736411650921,2.249197849156706,1854.1237142317643,0.778832498775281,2.178926880115943
8,10,331.83194520951747,PUS,NRT,1,9.787898471279156,39960.0,5660.0,False,茨城県,Ibaraki Ken,水戸市,36.3418,140.4468,0.1416416416416416,10.59563423276249,0.06223735145487785,0.8223448921977117,2.2758301619620167,2590.0387717250815,0.7817510468376669,2.185295471940053
8,11,301.80689764327605,ICN,IBR,2,9.367343185660646,31960.0,5000.0,False,茨城県,Ibaraki Ken,水戸市,36.3418,140.4468,0.1564455569461827,10.37224039988021,0.08132910117766902,0.6542041699477139,1.923611040584558,2760.5803736347057,0.5939969745084168,1.8112133404095663
8,12,301.80689764327605,ICN,IBR,2,10.373422601943934,17070.0,2400.0,False,茨城県,Ibaraki Ken,水戸市,36.3418,140.4468,0.140597539543058,9.745077815788486,0.09225661859454125,0.42132745290040274,1.52398322944146,1738.7687336163056,0.3222914989701966,1.3802870695796676
9,1,367.4490312614449,PUS,NRT,0,5.917126076644752,25190.0,840.0,False,栃木県,Tochigi Ken,宇都宮市,36.5658,139.8836,0.0333465660976578,10.134202369346657,0.04691384754231084,-0.3413580871653821,0.7108043327203778,1240.9971912023466,-0.39026863003055823,0.6768750211160119
9,2,367.4490312614449,PUS,NRT,0,5.421365073203006,26940.0,1230.0,False,栃木県,Tochigi Ken,宇都宮市,36.5658,139.8836,0.0456570155902004,10.201367449964355,0.0449136133173149,0.016416336667037346,1.0165518251144336,1256.513170555717,-0.021326390500742143,0.9788994089540731
9,3,367.4490312614449,PUS,NRT,0,5.97496270724365,32650.0,2290.0,False,栃木県,Tochigi Ken,宇都宮市,36.5658,139.8836,0.0701378254211332,10.393600134704577,0.03681589169674949,0.6445326492812544,1.9050964729811433,1238.7504255539022,0.61444866736921,1.8486371045854817
9,4,367.4490312614449,PUS,NRT,0,5.546481149475687,42500.0,2080.0,False,栃木県,Tochigi Ken,宇都宮市,36.5658,139.8836,0.0489411764705882,10.657259354912508,0.03244990273205918,0.4109216510905971,1.5082071855406927,1415.1732363081921,0.3851159416254264,1.46978472079232
9,5,367.4490312614449,PUS,NRT,0,5.682351323046803,32920.0,1600.0,False,栃木県,Tochigi Ken,宇都宮市,36.5658,139.8836,0.048602673147023,10.401835654791006,0.04012387693877428,0.19170694042533842,1.21131547734499,1360.3621102850477,0.1622527073754938,1.17615742742551
9,6,367.4490312614449,PUS,NRT,0,5.461682144409105,24380.0,970.0,False,栃木県,Tochigi Ken,宇都宮市,36.5658,139.8836,0.0397867104183757,10.101518403035262,0.04230848412024299,-0.06145468871492321,0.9403955553051656,1071.6754768567628,-0.09968249748958602,0.9051247517998844
9,7,367.4490312614449,PUS,NRT,0,5.876619128749231,23050.0,1400.0,False,栃木県,Tochigi Ken,宇都宮市,36.5658,139.8836,0.0607375271149674,10.045421048424794,0.033999698781750666,0.5802100809440489,1.786413682804986,816.2202277589953,0.5395433100926237,1.7152233580927334
9,8,367.4490312614449,PUS,NRT,0,5.954443794136812,18990.0,810.0,False,栃木県,Tochigi Ken,宇都宮市,36.5658,139.8836,0.0426540284360189,9.85166780380633,0.033577495111526134,0.23926566862899135,1.2703159748618968,670.8676170391034,0.18846242220250264,1.2073917110129146
9,9,367.4490312614449,PUS,NRT,0,5.73021335333098,27190.0,1810.0,False,栃木県,Tochigi Ken,宇都宮市,36.5658,139.8836,0.0665685913938948,10.210604537626516,0.039147627643262725,0.5308930416108266,1.7004502035349056,1093.7938085621781,0.5036746338476057,1.6547908626208936
9,10,367.4490312614449,PUS,NRT,0,5.989256880249059,52660.0,3250.0,False,栃木県,Tochigi Ken,宇都宮市,36.5658,139.8836,0.0617166729965818,10.871611433050301,0.04030004191023268,0.42620161234737663,1.5314294991070758,2145.020971265655,0.41550566719563253,1.5151367019420592
9,11,347.65790885027604,ICN,IBR,1,5.726381726023805,51580.0,2460.0,False,栃木県,Tochigi Ken,宇都宮市,36.5658,139.8836,0.0476929042264443,10.850889279435336,0.04648017276473478,0.025756798967123906,1.0260913716445919,2429.139215105065,0.012624387814006433,1.0127044117945294
9,12,347.65790885027604,ICN,IBR,1,6.292600859278378,26170.0,1530.0,False,栃木県,Tochigi Ken,宇都宮市,36.5658,139.8836,0.0584638899503247,10.172368995524192,0.05272532843559728,0.10331334227950428,1.1088388007243413,1458.618572489733,0.04777793082421944,1.0489376927296525
10,1,392.68955169330445,GMP,HND,0,3.902312929800864,40960.0,3010.0,False,群馬県,Gunma Ken,前橋市,36.3907,139.0604,0.073486328125,10.62035125971339,0.03447815167271672,0.7567735384326952,2.1313882722765345,1422.857292634605,0.7492730509543124,2.11546162470489
10,2,392.68955169330445,GMP,HND,0,3.560190336950161,31460.0,1250.0,False,群馬県,Gunma Ken,前橋市,36.3907,139.0604,0.0397329942784488,10.356472176612268,0.033008129864589154,0.18542804200825636,1.2037335784077254,1058.7481472221225,0.1660563342989123,1.1806396103546173
10,3,392.68955169330445,GMP,HND,0,3.933823572518813,31410.0,1300.0,False,群馬県,Gunma Ken,前橋市,36.3907,139.0604,0.0413880929640241,10.354881592532692,0.027056913137257402,0.4250506884137284,1.5296679541404388,871.5480149451232,0.3998485854058007,1.4915988307102668
10,4,392.68955169330445,GMP,HND,0,3.6858787315162576,26360.0,1010.0,False,群馬県,Gunma Ken,前橋市,36.3907,139.0604,0.0383156297420333,10.179602988616443,0.023848239416982418,0.4741475045858503,1.6066439569014308,661.8439722491668,0.4226757731444106,1.5260394327800286
10,5,392.68955169330445,GMP,HND,0,3.791832026831343,23380.0,1260.0,False,群馬県,Gunma Ken,前橋市,36.3907,139.0604,0.0538922155688622,10.05963623502606,0.029488033646032058,0.603001501967185,1.8275961095192927,721.6632517055547,0.5573083802359697,1.7459666915589211
10,6,392.68955169330445,GMP,HND,0,3.653584316970406,16140.0,970.0,False,群馬県,Gunma Ken,前橋市,36.3907,139.0604,0.0600991325898389,9.68905594182394,0.031093555718807127,0.6589948225556483,1.9328485018999473,532.5399437197773,0.599638165046751,1.8214596133851972
10,7,392.68955169330445,GMP,HND,0,3.9031988888366302,14240.0,720.0,False,群馬県,Gunma Ken,前橋市,36.3907,139.0604,0.0505617977528089,9.563810184965966,0.02498722302336535,0.7048316908688754,2.0235060817093986,380.3255237295932,0.6382236846038323,1.893115121329357
10,8,392.68955169330445,GMP,HND,0,3.952483070180851,12910.0,740.0,False,群馬県,Gunma Ken,前橋市,36.3907,139.0604,0.0573199070487993,9.465757483840688,0.02467693506061298,0.8427789771856142,2.32281306037426,341.70760201777324,0.7726947796868284,2.1655941969986086
10,9,392.68955169330445,GMP,HND,0,3.8109603670071786,17710.0,710.0,False,群馬県,Gunma Ken,前橋市,36.3907,139.0604,0.0400903444381705,9.781884730776879,0.028770563793433134,0.3317827442952015,1.3934500806453123,535.3715078266708,0.2823040569757893,1.3261818935457175
10,10,392.68955169330445,GMP,HND,0,3.993721861058367,23290.0,2360.0,True,群馬県,Gunma Ken,前橋市,36.3907,139.0604,0.1013310433662516,10.055779362878386,0.029617501658645705,1.2300273552744119,3.4213231262425485,732.3707433373634,1.1701300323069566,3.2224116289048372
10,11,392.68955169330445,GMP,HND,0,3.8116500345995226,30970.0,2460.0,False,群馬県,Gunma Ken,前橋市,36.3907,139.0604,0.0794317081046173,10.340774272967248,0.026830673410323108,1.0853518716639483,2.9604813449839065,860.6443992062275,1.0502352188624071,2.858323370568446
10,12,392.68955169330445,GMP,HND,0,4.122077498046016,34850.0,2960.0,False,群馬県,Gunma Ken,前橋市,36.3907,139.0604,0.08493543758967,10.45880841618867,0.03043568867241505,1.0262755207753895,2.79065272693008,1084.3678099638141,1.004192114785785,2.7297010966221658
11,1,314.95775193940653,GMP,HND,2,12.679331634311666,18040.0,1630.0,False,埼玉県,Saitama Ken,さいたま市,35.857,139.6489,0.0903547671840354,9.800346793616615,0.08901599700531775,0.014927683952997928,1.015039658305885,1753.3951306998283,-0.07297396828801439,0.9296250294418362
11,2,314.95775193940653,GMP,HND,2,11.576901177742746,18120.0,1580.0,False,埼玉県,Saitama Ken,さいたま市,35.857,139.6489,0.0871964679911699,9.80477157959697,0.0852206816963018,0.022919678113862307,1.023184352149507,1674.652062071481,-0.058180572524078045,0.9434795655675488
11,3,314.95775193940653,GMP,HND,2,12.779094857708374,22810.0,1890.0,False,埼玉県,Saitama Ken,さいたま市,35.857,139.6489,0.0828583954405962,10.034954315278434,0.06985577770124905,0.17070027363769125,1.1861351797549977,1710.3139070323432,0.09989990404020066,1.1050603004681407
11,4,314.95775193940653,GMP,HND,2,11.95424981676233,29070.0,1780.0,False,埼玉県,Saitama Ken,さいたま市,35.857,139.6489,0.0612315101479188,10.277461993552922,0.061571595504177866,-0.005538723534157963,0.9944765869152119,1915.8209545445552,-0.07353286335446452,0.9291056117627424
11,5,314.95775193940653,GMP,HND,2,12.267826528854288,20570.0,2070.0,False,埼玉県,Saitama Ken,さいたま市,35.857,139.6489,0.1006319883325231,9.931588982647003,0.07613246613811499,0.2789953840257766,1.3218012424549936,1692.980713506602,0.20105789609512392,1.2226955590725503
11,6,314.95775193940653,GMP,HND,2,11.825079087756423,19620.0,1920.0,False,埼玉県,Saitama Ken,さいたま市,35.857,139.6489,0.0978593272171253,9.884304733119354,0.08027761722912345,0.19804016815027436,1.2190113582696556,1687.7330475650115,0.12893894954963425,1.1376206697914066
11,7,314.95775193940653,GMP,HND,2,12.614630960943998,16500.0,1500.0,False,埼玉県,Saitama Ken,さいたま市,35.857,139.6489,0.0909090909090909,9.711115659888671,0.06451223345534506,0.34300513439201463,1.4091759971698636,1152.7485781812227,0.26331594941893144,1.301237779331432
11,8,314.95775193940653,GMP,HND,2,12.75347231813029,20010.0,1260.0,False,埼玉県,Saitama Ken,さいたま市,35.857,139.6489,0.0629685157421289,9.903987427577778,0.06371112924809696,-0.011724409438525374,0.9883440536256036,1357.64910258183,-0.07464288198706193,0.9280748594050323
11,9,314.95775193940653,GMP,HND,2,12.28333160196695,19670.0,2220.0,False,埼玉県,Saitama Ken,さいたま市,35.857,139.6489,0.1128622267412303,9.886849911383104,0.07428009612545881,0.4183248118855829,1.5194141180243816,1560.004841884303,0.35281827085557005,1.4230725061843401
11,10,314.95775193940653,GMP,HND,2,12.812450419866394,25860.0,2330.0,False,埼玉県,Saitama Ken,さいたま市,35.857,139.6489,0.0901005413766434,10.160452652325848,0.07646672779844119,0.16407045773268214,1.178297332326546,2133.4562147516085,0.08812496687413063,1.0921245928973864
11,11,314.95775193940653,GMP,HND,2,12.239421048183653,25190.0,1980.0,False,埼玉県,Saitama Ken,さいたま市,35.857,139.6489,0.0786026200873362,10.134202369346657,0.06927166997278275,0.12636901341235607,1.134700810854129,1876.7729341072306,0.05354306719172186,1.0550024267809863
11,12,314.95775193940653,GMP,HND,2,13.2559996410996,22760.0,2240.0,False,埼玉県,Saitama Ken,さいたま市,35.857,139.6489,0.0984182776801406,10.032759888240268,0.07857913026881826,0.22512038962041414,1.2524734919240372,1927.883295219244,0.15005320303598957,1.1618960574816646
12,1,297.96986855056434,PUS,NRT,2,19.672511420152663,379890.0,23130.0,False,千葉県,Chiba Ken,千葉市,35.605,140.1233,0.0608860459606728,12.847637016112763,0.10951962339689979,-0.5870997242097724,0.5559373203834109,36934.82293835739,-0.4680243408543969,0.62623828029724
12,2,297.96986855056434,PUS,NRT,2,18.012582553298447,310310.0,21100.0,False,千葉県,Chiba Ken,千葉市,35.605,140.1233,0.0679965196094228,12.645327076794413,0.104850108733248,-0.4330752727317324,0.6485116747223848,29103.52329564536,-0.3215862018181159,0.7249981311766848
12,3,297.96986855056434,PUS,NRT,2,19.856214982935818,372950.0,15770.0,False,千葉県,Chiba Ken,千葉市,35.605,140.1233,0.0422844885373374,12.82919964138331,0.08594610770333007,-0.7093001276550877,0.49198840607529964,28469.79029561869,-0.5907341344859294,0.5539204833000434
12,4,297.96986855056434,PUS,NRT,2,18.45611414421764,474770.0,19360.0,False,千葉県,Chiba Ken,千葉市,35.605,140.1233,0.0407776396992227,13.07058575522269,0.07575377660670327,-0.6193544147507883,0.5382918387149347,31857.388367827538,-0.4980602471400992,0.6077083211112017
