cell_id,lon,lat,pref_code
390,130.23723630423484,33.305623215818855,41
391,130.34464429185857,33.305623215818855,41
392,130.45205227948236,33.305623215818855,41
393,130.5594602671061,33.305623215818855,40
394,130.66686825472988,33.305623215818855,40
395,130.7742762423536,33.305623215818855,40
396,130.8816842299774,33.305623215818855,44
397,130.98909221760113,33.305623215818855,44
398,131.0965002052249,33.305623215818855,44
399,131.20390819284864,33.305623215818855,44
400,131.31131618047243,33.305623215818855,44
401,131.41872416809616,33.305623215818855,44
402,132.60021203195754,33.305623215818855,38
403,132.70762001958127,33.305623215818855,38
404,132.81502800720506,33.305623215818855,38
405,132.9224359948288,33.305623215818855,39
406,133.02984398245258,33.305623215818855,39
407,133.1372519700763,33.305623215818855,39
408,133.2446599577001,33.305623215818855,39
409,129.91501234136354,33.39571330590894,41
410,130.02242032898732,33.39571330590894,41
411,130.12982831661105,33.39571330590894,41
412,130.23723630423484,33.39571330590894,41
413,130.34464429185857,33.39571330590894,41
414,130.45205227948236,33.39571330590894,41
415,130.5594602671061,33.39571330590894,40
416,130.66686825472988,33.39571330590894,40
417,130.7742762423536,33.39571330590894,40
418,130.8816842299774,33.39571330590894,40
419,130.98909221760113,33.39571330590894,44
420,131.0965002052249,33.39571330590894,44
421,131.20390819284864,33.39571330590894,44
422,131.31131618047243,33.39571330590894,44
423,131.41872416809616,33.39571330590894,44
424,131.52613215571995,33.39571330590894,44
425,131.63354014334368,33.39571330590894,44
426,132.49280404433375,33.39571330590894,38
427,132.60021203195754,33.39571330590894,38
428,132.70762001958127,33.39571330590894,38
429,132.81502800720506,33.39571330590894,38
430,132.9224359948288,33.39571330590894,39
431,133.02984398245258,33.39571330590894,39
432,133.1372519700763,33.39571330590894,39
433,133.2446599577001,33.39571330590894,39
434,134.10392385869017,33.39571330590894,39
435,129.91501234136354,33.48580339599903,41
436,130.12982831661105,33.48580339599903,40
437,130.23723630423484,33.48580339599903,40
438,130.34464429185857,33.48580339599903,40
439,130.45205227948236,33.48580339599903,40
440,130.5594602671061,33.48580339599903,40
441,130.66686825472988,33.48580339599903,40
442,130.7742762423536,33.48580339599903,40
443,130.8816842299774,33.48580339599903,40
444,130.98909221760113,33.48580339599903,44
445,131.0965002052249,33.48580339599903,44
446,131.20390819284864,33.48580339599903,44
447,131.31131618047243,33.48580339599903,44
448,131.41872416809616,33.48580339599903,44
449,131.52613215571995,33.48580339599903,44
450,131.63354014334368,33.48580339599903,44
451,132.38539605671002,33.48580339599903,38
452,132.49280404433375,33.48580339599903,38
453,132.60021203195754,33.48580339599903,38
454,132.70762001958127,33.48580339599903,38
455,132.81502800720506,33.48580339599903,38
456,132.9224359948288,33.48580339599903,38
457,133.02984398245258,33.48580339599903,39
458,133.1372519700763,33.48580339599903,39
459,133.2446599577001,33.48580339599903,39
460,133.35206794532382,33.48580339599903,39
461,133.4594759329476,33.48580339599903,39
462,133.99651587106638,33.48580339599903,39
463,134.10392385869017,33.48580339599903,39
464,134.2113318463139,33.48580339599903,39
465,135.71504367304652,33.48580339599903,30
466,130.12982831661105,33.57589348608912,40
467,130.23723630423484,33.57589348608912,40
468,130.34464429185857,33.57589348608912,40
469,130.45205227948236,33.57589348608912,40
470,130.5594602671061,33.57589348608912,40
471,130.66686825472988,33.57589348608912,40
472,130.7742762423536,33.57589348608912,40
473,130.8816842299774,33.57589348608912,40
474,130.98909221760113,33.57589348608912,40
475,131.0965002052249,33.57589348608912,40
476,131.20390819284864,33.57589348608912,44
477,131.31131618047243,33.57589348608912,44
478,131.52613215571995,33.57589348608912,44
479,131.63354014334368,33.57589348608912,44
480,132.49280404433375,33.57589348608912,38
481,132.60021203195754,33.57589348608912,38
482,132.70762001958127,33.57589348608912,38
483,132.81502800720506,33.57589348608912,38
484,132.9224359948288,33.57589348608912,38
485,133.02984398245258,33.57589348608912,38
486,133.1372519700763,33.57589348608912,39
487,133.2446599577001,33.57589348608912,39
488,133.35206794532382,33.57589348608912,39
489,133.4594759329476,33.57589348608912,39
490,133.56688392057134,33.57589348608912,39
491,133.67429190819513,33.57589348608912,39
492,133.78169989581886,33.57589348608912,39
493,133.88910788344265,33.57589348608912,39
494,133.99651587106638,33.57589348608912,39
495,134.10392385869017,33.57589348608912,39
496,134.2113318463139,33.57589348608912,36
497,135.500227697799,33.57589348608912,30
498,135.6076356854228,33.57589348608912,30
499,135.71504367304652,33.57589348608912,30
500,135.8224516606703,33.57589348608912,30
501,130.45205227948236,33.665983576179215,40
502,130.5594602671061,33.665983576179215,40
503,130.66686825472988,33.665983576179215,40
504,130.7742762423536,33.665983576179215,40
505,130.8816842299774,33.665983576179215,40
506,130.98909221760113,33.665983576179215,40
507,131.52613215571995,33.665983576179215,44
508,131.63354014334368,33.665983576179215,44
509,132.70762001958127,33.665983576179215,38
510,132.81502800720506,33.665983576179215,38
511,132.9224359948288,33.665983576179215,38
512,133.02984398245258,33.665983576179215,38
513,133.1372519700763,33.665983576179215,39
514,133.2446599577001,33.665983576179215,39
515,133.35206794532382,33.665983576179215,39
516,133.4594759329476,33.665983576179215,39
517,133.56688392057134,33.665983576179215,39
518,133.67429190819513,33.665983576179215,39
519,133.78169989581886,33.665983576179215,39
520,133.88910788344265,33.665983576179215,39
521,133.99651587106638,33.665983576179215,39
522,134.10392385869017,33.665983576179215,39
523,134.2113318463139,33.665983576179215,36
524,134.31873983393768,33.665983576179215,36
525,134.42614782156141,33.665983576179215,36
526,135.39281971017527,33.665983576179215,30
527,135.500227697799,33.665983576179215,30
528,135.6076356854228,33.665983576179215,30
529,135.71504367304652,33.665983576179215,30
530,135.8224516606703,33.665983576179215,30
531,135.92985964829404,33.665983576179215,30
532,129.70019636611602,33.7560736662693,42
533,130.5594602671061,33.7560736662693,40
534,130.66686825472988,33.7560736662693,40
535,130.7742762423536,33.7560736662693,40
536,130.8816842299774,33.7560736662693,40
537,130.98909221760113,33.7560736662693,40
538,132.70762001958127,33.7560736662693,38
539,132.81502800720506,33.7560736662693,38
540,132.9224359948288,33.7560736662693,38
541,133.02984398245258,33.7560736662693,38
542,133.1372519700763,33.7560736662693,38
543,133.2446599577001,33.7560736662693,39
544,133.35206794532382,33.7560736662693,39
545,133.4594759329476,33.7560736662693,39
546,133.56688392057134,33.7560736662693,39
547,133.67429190819513,33.7560736662693,39
548,133.78169989581886,33.7560736662693,39
549,133.88910788344265,33.7560736662693,39
550,133.99651587106638,33.7560736662693,39
551,134.10392385869017,33.7560736662693,36
552,134.2113318463139,33.7560736662693,36
553,134.31873983393768,33.7560736662693,36
554,134.42614782156141,33.7560736662693,36
555,134.5335558091852,33.7560736662693,36
556,135.39281971017527,33.7560736662693,30
557,135.500227697799,33.7560736662693,30
558,135.6076356854228,33.7560736662693,30
559,135.71504367304652,33.7560736662693,30
560,135.8224516606703,33.7560736662693,30
561,135.92985964829404,33.7560736662693,24
562,129.70019636611602,33.84616375635939,42
563,130.5594602671061,33.84616375635939,40
564,130.66686825472988,33.84616375635939,40
565,130.7742762423536,33.84616375635939,40
566,130.8816842299774,33.84616375635939,40
567,132.70762001958127,33.84616375635939,38
568,132.81502800720506,33.84616375635939,38
569,132.9224359948288,33.84616375635939,38
570,133.02984398245258,33.84616375635939,38
571,133.1372519700763,33.84616375635939,38
572,133.2446599577001,33.84616375635939,38
573,133.35206794532382,33.84616375635939,38
574,133.4594759329476,33.84616375635939,38
575,133.56688392057134,33.84616375635939,39
576,133.67429190819513,33.84616375635939,39
577,133.78169989581886,33.84616375635939,36
578,133.88910788344265,33.84616375635939,36
579,133.99651587106638,33.84616375635939,36
580,134.10392385869017,33.84616375635939,36
581,134.2113318463139,33.84616375635939,36
582,134.31873983393768,33.84616375635939,36
583,134.42614782156141,33.84616375635939,36
584,134.5335558091852,33.84616375635939,36
585,135.17800373492776,33.84616375635939,30
